Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),ReturnsFile,param_ma_length,param_initial_percent,param_percent_step,param_pyramiding
ARBUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,13.381407272000011,9,88.88888888888889,reports_walkforward/returns_ARBUSDT_30min.pkl,49,5,2,4
ARBUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,8.93881429919996,9,66.66666666666666,reports_walkforward/returns_ARBUSDT_30min.pkl,53,5,2,4
ARBUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.8367169352000214,2,50.0,reports_walkforward/returns_ARBUSDT_30min.pkl,51,5,2,4
ARBUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,2.4428076339999993,8,62.5,reports_walkforward/returns_ARBUSDT_30min.pkl,43,5,1,3
ARBUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,5.136013772000014,5,60.0,reports_walkforward/returns_ARBUSDT_30min.pkl,52,5,1,4
ARBUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,2.129866787999979,1,100.0,reports_walkforward/returns_ARBUSDT_30min.pkl,52,5,1,4
ARBUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.018851577999967617,7,85.71428571428571,reports_walkforward/returns_ARBUSDT_30min.pkl,40,5,1,5
ARBUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.3153097552000226,4,75.0,reports_walkforward/returns_ARBUSDT_30min.pkl,46,5,2,4
ARBUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,2.477843073199959,4,100.0,reports_walkforward/returns_ARBUSDT_30min.pkl,52,5,2,4
ARBUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-7.975359395200032,4,50.0,reports_walkforward/returns_ARBUSDT_30min.pkl,52,5,2,4
ARBUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,2.580884522800009,2,50.0,reports_walkforward/returns_ARBUSDT_30min.pkl,53,5,1,2
ARBUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-0.44562184479997047,2,50.0,reports_walkforward/returns_ARBUSDT_30min.pkl,53,8,2,6
ARBUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_ARBUSDT_30min.pkl,45,8,2,5
ARBUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.8143604535999938,1,100.0,reports_walkforward/returns_ARBUSDT_30min.pkl,44,9,1,5
ARBUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0.0,reports_walkforward/returns_ARBUSDT_30min.pkl,53,9,1,5
ARBUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-1.6816432631999834,1,0.0,reports_walkforward/returns_ARBUSDT_30min.pkl,43,7,1,6
ARBUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,-0.2243038576000278,2,50.0,reports_walkforward/returns_ARBUSDT_30min.pkl,49,5,1,2
ARBUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.6224618128000134,2,100.0,reports_walkforward/returns_ARBUSDT_30min.pkl,41,5,1,6
ARBUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-8.073007159999957,9,66.66666666666666,reports_walkforward/returns_ARBUSDT_30min.pkl,48,5,2,2
ARBUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,9.00079609200004,10,80.0,reports_walkforward/returns_ARBUSDT_30min.pkl,41,5,2,3
ARBUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,3.441694764800096,9,55.55555555555556,reports_walkforward/returns_ARBUSDT_30min.pkl,48,5,2,2
ARBUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,0.5370162264000111,7,71.42857142857143,reports_walkforward/returns_ARBUSDT_30min.pkl,50,5,1,7
ARBUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-12.063794403200012,4,50.0,reports_walkforward/returns_ARBUSDT_30min.pkl,50,5,2,3
ARBUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,3.7922545199999824,2,100.0,reports_walkforward/returns_ARBUSDT_30min.pkl,47,7,2,8
ARBUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-6.923664246399985,8,75.0,reports_walkforward/returns_ARBUSDT_30min.pkl,49,5,1,4
ARBUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,7.221692106800015,4,100.0,reports_walkforward/returns_ARBUSDT_30min.pkl,49,5,1,4
SEIUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,15.279628058799988,14,92.85714285714286,reports_walkforward/returns_SEIUSDT_30min.pkl,52,5,2,9
SEIUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.6816700764000316,9,77.77777777777779,reports_walkforward/returns_SEIUSDT_30min.pkl,52,5,1,8
SEIUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,2.2448984571999953,3,100.0,reports_walkforward/returns_SEIUSDT_30min.pkl,54,8,1,9
SEIUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-0.11908676479999158,4,75.0,reports_walkforward/returns_SEIUSDT_30min.pkl,54,8,1,9
SEIUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,13.211117749999968,15,86.66666666666667,reports_walkforward/returns_SEIUSDT_30min.pkl,52,5,1,4
SEIUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,15.273697196400061,16,87.5,reports_walkforward/returns_SEIUSDT_30min.pkl,53,5,1,3
SEIUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.37542690640002263,5,80.0,reports_walkforward/returns_SEIUSDT_30min.pkl,53,5,1,5
SEIUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-7.512817230799951,9,55.55555555555556,reports_walkforward/returns_SEIUSDT_30min.pkl,53,5,1,3
SEIUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.9460239224000189,8,75.0,reports_walkforward/returns_SEIUSDT_30min.pkl,41,5,2,3
SEIUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-5.152498927200044,5,60.0,reports_walkforward/returns_SEIUSDT_30min.pkl,53,5,1,2
SEIUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.5100207640000418,2,50.0,reports_walkforward/returns_SEIUSDT_30min.pkl,42,5,1,1
SEIUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,10.547034616800023,2,100.0,reports_walkforward/returns_SEIUSDT_30min.pkl,41,5,2,1
SEIUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-2.633078723200011,2,50.0,reports_walkforward/returns_SEIUSDT_30min.pkl,41,5,1,1
SEIUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-4.0720778972,4,50.0,reports_walkforward/returns_SEIUSDT_30min.pkl,40,6,1,5
SEIUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-3.7100845908000113,3,66.66666666666666,reports_walkforward/returns_SEIUSDT_30min.pkl,53,6,1,3
SEIUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-3.9600492660000652,10,40.0,reports_walkforward/returns_SEIUSDT_30min.pkl,40,5,1,9
SEIUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,-9.973441373600034,2,50.0,reports_walkforward/returns_SEIUSDT_30min.pkl,40,7,2,2
SEIUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0.0,reports_walkforward/returns_SEIUSDT_30min.pkl,40,9,2,3
SEIUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-2.4956956031999655,2,50.0,reports_walkforward/returns_SEIUSDT_30min.pkl,54,9,1,9
SEIUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.2665637815999711,5,80.0,reports_walkforward/returns_SEIUSDT_30min.pkl,54,9,1,9
SEIUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,-0.582172235999967,1,0.0,reports_walkforward/returns_SEIUSDT_30min.pkl,50,8,2,7
SEIUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.5754922439999977,1,100.0,reports_walkforward/returns_SEIUSDT_30min.pkl,51,8,2,5
SEIUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,4.1836752068000305,10,70.0,reports_walkforward/returns_SEIUSDT_30min.pkl,53,6,2,7
SEIUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,10.731252629599929,6,100.0,reports_walkforward/returns_SEIUSDT_30min.pkl,54,7,2,3
SEIUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-1.6508685663999878,7,71.42857142857143,reports_walkforward/returns_SEIUSDT_30min.pkl,53,6,1,3
SEIUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-4.034469891999992,5,60.0,reports_walkforward/returns_SEIUSDT_30min.pkl,46,6,1,2
SEIUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-5.017164614399972,2,0.0,reports_walkforward/returns_SEIUSDT_30min.pkl,54,6,2,3
SEIUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,10.57067361840005,9,100.0,reports_walkforward/returns_SEIUSDT_30min.pkl,52,5,2,3
SEIUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,4.920268335199984,9,66.66666666666666,reports_walkforward/returns_SEIUSDT_30min.pkl,51,5,1,2
SEIUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.8237845992000725,8,87.5,reports_walkforward/returns_SEIUSDT_30min.pkl,52,5,1,2
ATOMUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,9.06634402399995,4,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,54,6,1,3
ATOMUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,3.4228102119999937,2,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,54,6,2,2
ATOMUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.9052327680000083,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,54,6,1,3
ATOMUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.078360472000007,2,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,40,5,1,3
ATOMUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.478800696000022,7,85.71428571428571,reports_walkforward/returns_ATOMUSDT_1H.pkl,54,5,2,4
ATOMUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,2.527805376000014,5,80.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,52,5,1,4
ATOMUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-3.072594031999998,2,50.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,44,6,1,2
ATOMUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-4.745156435999975,5,80.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,40,5,1,2
ATOMUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.21183199600001146,4,50.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,54,5,1,5
ATOMUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,54,5,1,5
ATOMUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.5394224000000012,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,45,5,1,1
ATOMUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.8315535200000168,3,66.66666666666666,reports_walkforward/returns_ATOMUSDT_1H.pkl,40,5,1,5
ATOMUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.1839787200000007,2,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,49,5,2,5
ATOMUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-0.2524492919999788,3,66.66666666666666,reports_walkforward/returns_ATOMUSDT_1H.pkl,52,5,2,2
ATOMUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,6.346547759999965,3,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,54,5,1,2
ATOMUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-13.454098032000006,2,50.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,48,5,2,2
ATOMUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,41,9,1,3
ATOMUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-2.6634322759999884,2,50.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,45,7,2,7
ATOMUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.23049492000002392,3,66.66666666666666,reports_walkforward/returns_ATOMUSDT_1H.pkl,41,5,2,8
ATOMUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.04910743599999545,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,41,9,1,3
ATOMUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,44,7,2,6
ATOMUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-0.17781120000001094,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,42,9,2,3
ATOMUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-4.382582056000006,4,25.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,44,7,1,3
ATOMUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-2.9376822960000437,2,50.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,44,7,2,7
ATOMUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-0.052535048000013074,3,33.33333333333333,reports_walkforward/returns_ATOMUSDT_1H.pkl,52,7,2,8
ATOMUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-5.645642648000015,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,44,9,1,5
ATOMUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-0.9044518680000002,2,50.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,49,8,2,7
ATOMUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,3.08028817599999,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,49,8,2,7
ATOMUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-5.775671712000019,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,40,8,2,7
ATOMUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,46,8,2,9
1000SHIBUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,5.329040016859965,7,85.71428571428571,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,51,5,2,4
1000SHIBUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,1.5551002117119905,1,100.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,42,5,2,2
1000SHIBUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,42,5,1,2
1000SHIBUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,53,5,1,5
1000SHIBUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-71.43673404365597,25,72.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,41,5,1,2
1000SHIBUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,2.349014255627968,3,100.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,45,9,2,9
1000SHIBUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.0,0,0.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,45,9,1,1
1000SHIBUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-6.055534337244007,1,0.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,47,9,2,1
1000SHIBUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,3.4500302742400013,1,100.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,47,9,1,1
1000SHIBUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.15253344501200417,1,100.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,40,8,2,9
1000SHIBUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,40,8,2,9
1000SHIBUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,5.736223163811993,4,100.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,41,5,1,3
1000SHIBUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,2.762952685640019,3,66.66666666666666,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,48,5,1,3
1000SHIBUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-6.057807581775965,5,80.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,49,5,1,5
1000SHIBUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,3.2108943766559817,4,75.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,40,5,1,2
1000SHIBUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-5.35811145593601,3,66.66666666666666,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,42,6,1,4
1000SHIBUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,41,6,1,4
1000SHIBUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.0192952216800055,2,100.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,43,5,1,5
1000SHIBUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,42,6,2,4
1000SHIBUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-11.345306621140006,6,66.66666666666666,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,44,5,1,7
1000SHIBUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,40,9,1,9
1000SHIBUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.408563218600011,1,100.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,42,8,2,9
1000SHIBUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,1.4047335194520505,15,73.33333333333333,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,42,5,1,2
1000SHIBUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,3.1298044238160294,3,66.66666666666666,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,41,8,2,2
1000SHIBUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,8.348594820260026,7,85.71428571428571,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,41,6,2,2
1000SHIBUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-7.256827588199998,5,20.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,42,5,1,2
1000SHIBUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.1844484106599884,2,50.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,48,6,1,3
1000SHIBUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,4.443884735043913,8,75.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,41,5,1,3
1000SHIBUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-7.826666033275975,3,33.33333333333333,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,41,7,1,3
1000SHIBUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.5406789279320146,1,100.0,reports_walkforward/returns_1000SHIBUSDT_15min.pkl,41,5,1,5
SEIUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,2.7917090416000434,20,65.0,reports_walkforward/returns_SEIUSDT_15min.pkl,42,5,2,2
SEIUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.7243435555999711,10,70.0,reports_walkforward/returns_SEIUSDT_15min.pkl,54,5,2,3
SEIUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,2.6402319084000148,5,80.0,reports_walkforward/returns_SEIUSDT_15min.pkl,53,6,1,5
SEIUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.618934638800008,8,87.5,reports_walkforward/returns_SEIUSDT_15min.pkl,53,6,2,9
SEIUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,4.834265746399957,11,72.72727272727273,reports_walkforward/returns_SEIUSDT_15min.pkl,54,6,1,5
SEIUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-0.03867570320001956,12,83.33333333333334,reports_walkforward/returns_SEIUSDT_15min.pkl,45,6,1,2
SEIUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,1.510826043600022,3,66.66666666666666,reports_walkforward/returns_SEIUSDT_15min.pkl,54,6,1,2
SEIUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,12.019063358800054,5,80.0,reports_walkforward/returns_SEIUSDT_15min.pkl,54,6,2,1
SEIUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,10.410953009599977,12,83.33333333333334,reports_walkforward/returns_SEIUSDT_15min.pkl,46,5,1,2
SEIUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-11.538805017599984,1,0.0,reports_walkforward/returns_SEIUSDT_15min.pkl,54,6,2,1
SEIUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.4127701692000274,2,50.0,reports_walkforward/returns_SEIUSDT_15min.pkl,42,5,2,1
SEIUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,4.815830091199991,5,80.0,reports_walkforward/returns_SEIUSDT_15min.pkl,53,5,2,5
SEIUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,4.037439665599973,4,75.0,reports_walkforward/returns_SEIUSDT_15min.pkl,46,5,1,2
SEIUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-11.699669621600005,7,28.57142857142857,reports_walkforward/returns_SEIUSDT_15min.pkl,54,5,1,3
SEIUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-2.0698551931999987,2,50.0,reports_walkforward/returns_SEIUSDT_15min.pkl,40,6,1,5
SEIUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.9269711815999893,6,66.66666666666666,reports_walkforward/returns_SEIUSDT_15min.pkl,46,6,2,5
SEIUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,-7.324100118000009,3,66.66666666666666,reports_walkforward/returns_SEIUSDT_15min.pkl,54,6,2,4
SEIUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.9958415300000079,1,100.0,reports_walkforward/returns_SEIUSDT_15min.pkl,51,7,2,4
SEIUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-8.407039791199988,1,0.0,reports_walkforward/returns_SEIUSDT_15min.pkl,40,7,1,4
SEIUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-1.976688681600025,6,83.33333333333334,reports_walkforward/returns_SEIUSDT_15min.pkl,40,7,2,6
SEIUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_SEIUSDT_15min.pkl,40,9,2,9
SEIUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.2984301072000095,1,100.0,reports_walkforward/returns_SEIUSDT_15min.pkl,40,9,2,9
SEIUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.3673157695999407,3,66.66666666666666,reports_walkforward/returns_SEIUSDT_15min.pkl,48,9,2,9
SEIUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,18.727212286399908,13,76.92307692307693,reports_walkforward/returns_SEIUSDT_15min.pkl,51,5,1,2
SEIUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,4.537123732000081,10,80.0,reports_walkforward/returns_SEIUSDT_15min.pkl,51,5,1,2
SEIUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-2.6751674307999407,8,62.5,reports_walkforward/returns_SEIUSDT_15min.pkl,52,5,1,2
SEIUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-4.489544505599985,1,0.0,reports_walkforward/returns_SEIUSDT_15min.pkl,47,6,1,2
SEIUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,10.955536635999952,8,100.0,reports_walkforward/returns_SEIUSDT_15min.pkl,47,6,1,3
SEIUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-2.7826091495999905,1,0.0,reports_walkforward/returns_SEIUSDT_15min.pkl,47,6,2,1
SEIUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,-1.2485019099999994,4,75.0,reports_walkforward/returns_SEIUSDT_15min.pkl,52,7,1,2
ARBUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,14.967922289999924,17,76.47058823529412,reports_walkforward/returns_ARBUSDT_15min.pkl,52,6,1,2
ARBUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,5.465456873199992,2,100.0,reports_walkforward/returns_ARBUSDT_15min.pkl,50,7,1,3
ARBUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,53,6,1,2
ARBUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,48,7,1,3
ARBUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,7.720074008400024,6,83.33333333333334,reports_walkforward/returns_ARBUSDT_15min.pkl,48,7,1,4
